ANIO,MES,AEROPUERTO_OPERACION,ORIGEN,DESTINO,EMPRESA,EXPLOTADOR,TIPO_VUELO,TRAFICO,TIPO_OPERACION,TotalOperaciones
2025,12,SKEJ,SKSG,SKEJ,4BI,4BI,G,N,LLEGADA,1
2025,12,SKEJ,SKTI,SKEJ,Estado,Estado,M,N,LLEGADA,1
2025,12,SKEJ,SKUC,SKEJ,0EA,0EA,N,N,LLEGADA,1
2025,12,SKEJ,SKVP,SKEJ,4AF,4AF,G,N,LLEGADA,2
2025,12,SKEJ,SKVV,SKEJ,1CP,1CP,N,N,LLEGADA,4
2025,12,SKEJ,SKVY,SKEJ,4AU,4AU,G,N,LLEGADA,3
2025,12,SKEJ,ZZZZ,SKEJ,1HB,1HB,N,N,LLEGADA,1
2025,12,SKFL,SKBO,SKFL,EFY,EFY,S,N,LLEGADA,36
2025,12,SKFL,SKBO,SKFL,Estado,Estado,M,N,LLEGADA,4
2025,12,SKFL,SKBO,SKFL,NSE,NSE,S,N,LLEGADA,24
2025,12,SKFL,SKCL,SKFL,NSE,NSE,S,N,LLEGADA,8
2025,12,SKFL,SKFL,SKBO,EFY,EFY,S,N,SALIDA,35
2025,12,SKFL,SKFL,SKBO,Estado,Estado,M,N,SALIDA,6
2025,12,SKFL,SKFL,SKBO,NSE,NSE,S,N,SALIDA,25
2025,12,SKFL,SKFL,SKCL,NSE,NSE,S,N,SALIDA,7
2025,12,SKFL,SKFL,SKLG,NSE,NSE,S,N,SALIDA,2
2025,12,SKFL,SKFL,SKLR,Estado,Estado,M,N,SALIDA,1
2025,12,SKFL,SKFL,SKNV,1CP,1CP,N,N,SALIDA,1
2025,12,SKFL,SKFL,SKNV,1EE,1EE,N,N,SALIDA,1
2025,12,SKFL,SKFL,SKSV,Estado,Estado,M,N,SALIDA,1
2025,12,SKFL,SKFL,SKTQ,Estado,Estado,M,N,SALIDA,13
2025,12,SKFL,SKFL,SKVG,Estado,Estado,M,N,SALIDA,1
2025,12,SKFL,SKFL,ZZZZ,Estado,Estado,M,N,SALIDA,1
2025,12,SKFL,SKGB,SKFL,Estado,Estado,M,N,LLEGADA,1
2025,12,SKFL,SKLG,SKFL,NSE,NSE,S,N,LLEGADA,2
2025,12,SKFL,SKLR,SKFL,Estado,Estado,M,N,LLEGADA,1
2025,12,SKFL,SKSV,SKFL,Estado,Estado,M,N,LLEGADA,1
2025,12,SKFL,SKTI,SKFL,Estado,Estado,M,N,LLEGADA,1
2025,12,SKFL,SKTQ,SKFL,Estado,Estado,M,N,LLEGADA,13
2025,12,SKFL,ZZZZ,SKFL,1CP,1CP,N,N,LLEGADA,1
2025,12,SKFP,SKFP,SKPD,Estado,Estado,M,N,SALIDA,4
2025,12,SKFP,SKPD,SKFP,Estado,Estado,M,N,LLEGADA,4
2025,12,SKGB,AFIL,SKGB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGB,SKAR,SKGB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGB,SKAS,SKGB,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGB,SKBO,SKGB,Estado,Estado,M,N,LLEGADA,17
2025,12,SKGB,SKCL,SKGB,Estado,Estado,M,N,LLEGADA,8
2025,12,SKGB,SKCO,SKGB,Estado,Estado,M,N,LLEGADA,3
2025,12,SKGB,SKGB,SKAR,Estado,Estado,M,N,SALIDA,1
2025,12,SKGB,SKGB,SKAS,Estado,Estado,M,N,SALIDA,1
2025,12,SKGB,SKGB,SKBO,Estado,Estado,M,N,SALIDA,21
2025,12,SKGB,SKGB,SKCG,Estado,Estado,M,N,SALIDA,1
2025,12,SKGB,SKGB,SKCL,Estado,Estado,M,N,SALIDA,4
2025,12,SKGB,SKGB,SKCO,Estado,Estado,M,N,SALIDA,4
2025,12,SKGB,SKGB,SKFL,Estado,Estado,M,N,SALIDA,1
2025,12,SKGB,SKGB,SKFV,Estado,Estado,M,N,SALIDA,1
2025,12,SKGB,SKGB,SKGB,Estado,Estado,M,N,LLEGADA,49
2025,12,SKGB,SKGB,SKGB,Estado,Estado,M,N,SALIDA,49
2025,12,SKGB,SKGB,SKGP,Estado,Estado,M,N,SALIDA,4
2025,12,SKGB,SKGB,SKJC,Estado,Estado,M,N,SALIDA,6
2025,12,SKGB,SKGB,SKPP,Estado,Estado,M,N,SALIDA,10
2025,12,SKGB,SKGB,SKPQ,Estado,Estado,M,N,SALIDA,3
2025,12,SKGB,SKGB,SKPS,Estado,Estado,M,N,SALIDA,1
2025,12,SKGB,SKGB,SKQU,Estado,Estado,M,N,SALIDA,1
2025,12,SKGB,SKGB,SKRG,Estado,Estado,M,N,SALIDA,2
2025,12,SKGB,SKGB,SKTI,Estado,Estado,M,N,SALIDA,3
2025,12,SKGB,SKGB,SKUI,Estado,Estado,M,N,SALIDA,4
2025,12,SKGB,SKGB,SKYP,Estado,Estado,M,N,SALIDA,1
2025,12,SKGB,SKGB,ZZZZ,Estado,Estado,M,N,SALIDA,6
2025,12,SKGB,SKGP,SKGB,Estado,Estado,M,N,LLEGADA,6
2025,12,SKGB,SKIB,SKGB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGB,SKJC,SKGB,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGB,SKMR,SKGB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGB,SKPP,SKGB,Estado,Estado,M,N,LLEGADA,9
2025,12,SKGB,SKPQ,SKGB,Estado,Estado,M,N,LLEGADA,3
2025,12,SKGB,SKQU,SKGB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGB,SKRG,SKGB,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGB,SKSM,SKGB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGB,SKTI,SKGB,Estado,Estado,M,N,LLEGADA,5
2025,12,SKGB,SKTQ,SKGB,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGB,SKUI,SKGB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGB,SKYP,SKGB,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGI,SKBO,SKGI,NSE,1EH,S,N,LLEGADA,4
2025,12,SKGI,SKBO,SKTI,Estado,Estado,M,N,TOQUE Y DESPEGUE,2
2025,12,SKGI,SKEJ,SKIB,4AU,4AU,G,N,TOQUE Y DESPEGUE,1
2025,12,SKGI,SKGI,SKBO,NSE,1EH,S,N,SALIDA,4
2025,12,SKGI,SKGI,SKNV,4CQ,4CQ,G,N,SALIDA,1
2025,12,SKGI,SKNV,SKGI,4CQ,4CQ,G,N,LLEGADA,1
2025,12,SKGI,SKNV,SKQU,4AF,4AF,G,N,TOQUE Y DESPEGUE,6
2025,12,SKGI,SKQU,SKNV,4AF,4AF,G,N,TOQUE Y DESPEGUE,1
2025,12,SKGP,AFIL,SKGP,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGP,SKBU,SKGP,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGP,SKCL,SKGP,EFY,EFY,S,N,LLEGADA,18
2025,12,SKGP,SKCL,SKGP,NSE,NSE,S,N,LLEGADA,28
2025,12,SKGP,SKCO,SKGP,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGP,SKEH,SKGP,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGP,SKGB,SKGP,Estado,Estado,M,N,LLEGADA,4
2025,12,SKGP,SKGP,SKCL,EFY,EFY,S,N,SALIDA,18
2025,12,SKGP,SKGP,SKCL,NSE,NSE,S,N,SALIDA,27
2025,12,SKGP,SKGP,SKCO,Estado,Estado,M,N,SALIDA,3
2025,12,SKGP,SKGP,SKGB,Estado,Estado,M,N,SALIDA,6
2025,12,SKGP,SKGP,SKJC,Estado,Estado,M,N,SALIDA,1
2025,12,SKGP,SKGP,SKPP,NSE,NSE,S,N,SALIDA,8
2025,12,SKGP,SKGP,SKPP,UNO,HTS,N,N,SALIDA,1
2025,12,SKGP,SKGP,ZZZZ,Estado,Estado,M,N,SALIDA,1
2025,12,SKGP,SKJC,SKGP,Estado,Estado,M,N,LLEGADA,3
2025,12,SKGP,SKMB,SKGP,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGP,SKPP,SKGP,NSE,NSE,S,N,LLEGADA,7
2025,12,SKGP,SKPP,SKGP,UNO,HTS,N,N,LLEGADA,1
2025,12,SKGY,AFIL,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,SKAG,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,SKBG,SKGY,0EC,0EC,N,N,LLEGADA,3
2025,12,SKGY,SKBG,SKGY,1EE,1EE,N,N,LLEGADA,1
2025,12,SKGY,SKBG,SKGY,1GS,1GS,N,N,LLEGADA,1
2025,12,SKGY,SKBG,SKGY,4AC,4AC,G,N,LLEGADA,1
2025,12,SKGY,SKBO,SKGY,Estado,Estado,M,N,LLEGADA,9
2025,12,SKGY,SKCC,SKGY,0EA,0EA,N,N,LLEGADA,1
2025,12,SKGY,SKCC,SKGY,0EC,0EC,N,N,LLEGADA,1
2025,12,SKGY,SKCC,SKGY,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGY,SKCL,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,SKCO,SKGY,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGY,SKCU,SKGY,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGY,SKEJ,SKGY,0EM,0EM,N,N,LLEGADA,1
2025,12,SKGY,SKEJ,SKGY,1CP,1CP,N,N,LLEGADA,7
2025,12,SKGY,SKEJ,SKGY,4AB,4AB,G,N,LLEGADA,1
2025,12,SKGY,SKEJ,SKGY,Estado,Estado,M,N,LLEGADA,4
2025,12,SKGY,SKGY,SKAG,Estado,Estado,M,N,SALIDA,2
2025,12,SKGY,SKGY,SKBG,0EC,0EC,N,N,SALIDA,1
2025,12,SKGY,SKGY,SKBG,4AC,4AC,G,N,SALIDA,1
2025,12,SKGY,SKGY,SKBG,Estado,Estado,M,N,SALIDA,2
2025,12,SKGY,SKGY,SKBO,AEE,AEE,G,N,SALIDA,1
2025,12,SKGY,SKGY,SKCC,0EC,0EC,N,N,SALIDA,2
2025,12,SKGY,SKGY,SKCL,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SKCO,Estado,Estado,M,N,SALIDA,2
2025,12,SKGY,SKGY,SKCU,Estado,Estado,M,N,SALIDA,2
2025,12,SKGY,SKGY,SKEJ,1CP,1CP,N,N,SALIDA,6
2025,12,SKGY,SKGY,SKEJ,Estado,Estado,M,N,SALIDA,4
2025,12,SKGY,SKGY,SKGY,AEE,AEE,G,N,LLEGADA,1
2025,12,SKGY,SKGY,SKGY,AEE,AEE,G,N,SALIDA,1
2025,12,SKGY,SKGY,SKGY,Estado,Estado,M,N,LLEGADA,71
2025,12,SKGY,SKGY,SKGY,Estado,Estado,M,N,SALIDA,71
2025,12,SKGY,SKGY,SKHL,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SKIB,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SKJC,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SKMD,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SKNV,1CP,1CP,N,N,SALIDA,2
2025,12,SKGY,SKGY,SKNV,1EE,1EE,N,N,SALIDA,1
2025,12,SKGY,SKGY,SKNV,4AB,4AB,G,N,SALIDA,1
2025,12,SKGY,SKGY,SKNV,4AC,4AC,G,N,SALIDA,1
2025,12,SKGY,SKGY,SKNV,4AF,4AF,G,N,SALIDA,2
2025,12,SKGY,SKGY,SKNV,Estado,Estado,M,N,SALIDA,2
2025,12,SKGY,SKGY,SKPA,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SKPP,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SKQU,Estado,Estado,M,N,SALIDA,13
2025,12,SKGY,SKGY,SKSA,0EA,0EA,N,N,SALIDA,2
2025,12,SKGY,SKGY,SKSA,0EC,0EC,N,N,SALIDA,3
2025,12,SKGY,SKGY,SKSJ,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SKUC,0EA,0EA,N,N,SALIDA,1
2025,12,SKGY,SKGY,SKUC,1BE,1BE,N,N,SALIDA,1
2025,12,SKGY,SKGY,SKUC,1DY,1DY,N,N,SALIDA,1
2025,12,SKGY,SKGY,SKUC,1GS,1GS,N,N,SALIDA,2
2025,12,SKGY,SKGY,SKVG,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SKVV,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SQFG,Estado,Estado,M,N,SALIDA,1
2025,12,SKGY,SKGY,SQVM,Estado,Estado,M,N,SALIDA,2
2025,12,SKGY,SKGY,ZZZZ,Estado,Estado,M,N,SALIDA,13
2025,12,SKGY,SKIB,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,SKMD,SKGY,Estado,Estado,M,N,LLEGADA,2
2025,12,SKGY,SKNV,SKGY,1CP,1CP,N,N,LLEGADA,4
2025,12,SKGY,SKNV,SKGY,4AB,4AB,G,N,LLEGADA,1
2025,12,SKGY,SKNV,SKGY,4AC,4AC,G,N,LLEGADA,1
2025,12,SKGY,SKNV,SKGY,4AF,4AF,G,N,LLEGADA,1
2025,12,SKGY,SKPA,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,SKPP,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,SKQU,SKGY,Estado,Estado,M,N,LLEGADA,9
2025,12,SKGY,SKSA,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,SKSJ,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,SKUC,SKGY,1BE,1BE,N,N,LLEGADA,1
2025,12,SKGY,SKUC,SKGY,1DY,1DY,N,N,LLEGADA,1
2025,12,SKGY,SKVG,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,SKVV,SKGY,Estado,Estado,M,N,LLEGADA,1
2025,12,SKGY,ZZZZ,SKGY,Estado,Estado,M,N,LLEGADA,7
2025,12,SKGZ,SKNV,SKGZ,Estado,Estado,M,N,LLEGADA,2
2025,12,SKHA,SKHA,SKME,Estado,Estado,M,N,SALIDA,2
2025,12,SKHA,SKHA,SKNV,Estado,Estado,M,N,SALIDA,1
2025,12,SKHA,SKHA,ZZZZ,Estado,Estado,M,N,SALIDA,1
2025,12,SKHA,SKME,SKHA,Estado,Estado,M,N,LLEGADA,6
2025,12,SKHA,SKNV,SKHA,Estado,Estado,M,N,LLEGADA,1
2025,12,SKHA,SKTI,SKHA,Estado,Estado,M,N,LLEGADA,1
2025,12,SKHA,ZZZZ,SKHA,Estado,Estado,M,N,LLEGADA,1
2025,12,SKHL,SKHL,SKMA,Estado,Estado,M,N,SALIDA,2
2025,12,SKHL,SKHL,SKME,Estado,Estado,M,N,SALIDA,1
2025,12,SKHZ,SKHZ,SKBO,Estado,Estado,M,N,SALIDA,1
2025,12,SKHZ,SKHZ,SKLT,Estado,Estado,M,N,SALIDA,2
2025,12,SKHZ,SKHZ,SKLT,NSE,1EH,S,N,SALIDA,6
2025,12,SKHZ,SKHZ,SKSJ,NSE,1EH,S,N,SALIDA,5
2025,12,SKHZ,SKLT,SKHZ,Estado,Estado,M,N,LLEGADA,2
2025,12,SKHZ,SKLT,SKHZ,NSE,1EH,S,N,LLEGADA,5
2025,12,SKHZ,SKSJ,SKHZ,NSE,1EH,N,N,LLEGADA,1
2025,12,SKHZ,SKSJ,SKHZ,NSE,1EH,S,N,LLEGADA,5
2025,12,SKIB,SKBO,SKIB,ARE,ARE,S,N,LLEGADA,18
2025,12,SKIB,SKBO,SKIB,AVR,AVA,S,N,LLEGADA,24
2025,12,SKIB,SKBO,SKIB,AVR,EFY,S,N,LLEGADA,11
2025,12,SKIB,SKBO,SKIB,Estado,Estado,M,N,LLEGADA,5
2025,12,SKIB,SKEJ,SKIB,1CP,1CP,N,N,LLEGADA,1
2025,12,SKIB,SKEJ,SKIB,4AU,4AU,G,N,LLEGADA,3
2025,12,SKIB,SKGY,SKIB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKIB,SKIB,SKBO,ARE,ARE,S,N,SALIDA,18
2025,12,SKIB,SKIB,SKBO,AVR,AVA,S,N,SALIDA,24
2025,12,SKIB,SKIB,SKBO,AVR,EFY,S,N,SALIDA,12
2025,12,SKIB,SKIB,SKBO,Estado,Estado,M,N,SALIDA,3
2025,12,SKIB,SKIB,SKCL,Estado,Estado,M,N,SALIDA,1
2025,12,SKIB,SKIB,SKEJ,4AU,4AU,G,N,SALIDA,1
2025,12,SKIB,SKIB,SKGB,Estado,Estado,M,N,SALIDA,1
2025,12,SKIB,SKIB,SKGY,Estado,Estado,M,N,SALIDA,1
2025,12,SKIB,SKIB,SKIB,Estado,Estado,M,N,LLEGADA,4
2025,12,SKIB,SKIB,SKIB,Estado,Estado,M,N,SALIDA,4
2025,12,SKIB,SKIB,SKMD,EFY,EFY,S,N,SALIDA,17
2025,12,SKIB,SKIB,SKME,Estado,Estado,M,N,SALIDA,8
2025,12,SKIB,SKIB,SKPE,Estado,Estado,M,N,SALIDA,1
2025,12,SKIB,SKIB,SKPP,Estado,Estado,M,N,SALIDA,1
2025,12,SKIB,SKMD,SKIB,EFY,EFY,S,N,LLEGADA,17
2025,12,SKIB,SKME,SKIB,Estado,Estado,M,N,LLEGADA,4
2025,12,SKIB,SKNV,SKIB,4AF,4AF,G,N,LLEGADA,1
2025,12,SKIB,SKNV,SKIB,Estado,Estado,M,N,LLEGADA,2
2025,12,SKIB,SKPP,SKIB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKIB,SKTI,SKIB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKIB,ZZZZ,SKIB,AVR,EFY,S,N,LLEGADA,1
2025,12,SKIB,ZZZZ,SKIB,Estado,Estado,M,N,LLEGADA,1
2025,12,SKIM,SKIM,SKUA,Estado,Estado,M,N,SALIDA,1
2025,12,SKIM,SKUC,SKIM,Estado,Estado,M,N,LLEGADA,1
2025,12,SKIP,SKAS,SKIP,NSE,NSE,S,N,LLEGADA,6
2025,12,SKIP,SKBO,SKIP,AVR,AVA,S,N,LLEGADA,24
2025,12,SKIP,SKBO,SKIP,AVR,AVR,S,N,LLEGADA,11
2025,12,SKIP,SKBO,SKIP,Estado,Estado,M,N,LLEGADA,1
2025,12,SKIP,SKCL,SKIP,NSE,NSE,S,N,LLEGADA,8
2025,12,SKIP,SKIP,SKAS,NSE,NSE,S,N,SALIDA,6
2025,12,SKIP,SKIP,SKBO,AVR,AVA,S,N,SALIDA,24
2025,12,SKIP,SKIP,SKBO,AVR,AVR,S,N,SALIDA,10
2025,12,SKIP,SKIP,SKBO,Estado,Estado,M,N,SALIDA,1
2025,12,SKIP,SKIP,SKCL,NSE,NSE,S,N,SALIDA,8
2025,12,SKIP,SKIP,SKPP,NSE,NSE,S,N,SALIDA,5
2025,12,SKIP,SKIP,SKPS,Estado,Estado,M,N,SALIDA,1
2025,12,SKIP,SKIP,SKRG,AVR,AVA,S,N,SALIDA,1
2025,12,SKIP,SKPP,SKIP,Estado,Estado,M,N,LLEGADA,1
2025,12,SKIP,SKPP,SKIP,NSE,NSE,S,N,LLEGADA,5
2025,12,SKJC,SKBO,SKJC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKJC,SKBS,SKJC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKJC,SKCG,SKJC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKJC,SKCO,SKJC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKJC,SKGB,SKJC,Estado,Estado,M,N,LLEGADA,6
2025,12,SKJC,SKGP,SKJC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKJC,SKGY,SKJC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKJC,SKJC,SKBO,Estado,Estado,M,N,SALIDA,2
2025,12,SKJC,SKJC,SKCO,Estado,Estado,M,N,SALIDA,1
2025,12,SKJC,SKJC,SKGB,Estado,Estado,M,N,SALIDA,2
2025,12,SKJC,SKJC,SKGP,Estado,Estado,M,N,SALIDA,3
2025,12,SKJC,SKJC,SKLC,Estado,Estado,M,N,SALIDA,1
2025,12,SKLC,SKBO,SKLC,Estado,Estado,M,N,LLEGADA,6
2025,12,SKLC,SKBO,SKLC,NSE,NSE,S,N,LLEGADA,18
2025,12,SKLC,SKBQ,SKLC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLC,SKCG,SKLC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLC,SKCU,SKLC,Estado,Estado,M,N,LLEGADA,2
2025,12,SKLC,SKCV,SKLC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLC,SKCZ,SKLC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLC,SKJC,SKLC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLC,SKLC,SKBO,Estado,Estado,M,N,SALIDA,7
2025,12,SKLC,SKLC,SKBO,NSE,NSE,S,N,SALIDA,17
2025,12,SKLC,SKLC,SKCG,Estado,Estado,M,N,SALIDA,3
2025,12,SKLC,SKLC,SKCU,Estado,Estado,M,N,SALIDA,2
2025,12,SKLC,SKLC,SKLC,Estado,Estado,M,N,LLEGADA,4
2025,12,SKLC,SKLC,SKLC,Estado,Estado,M,N,SALIDA,4
2025,12,SKLC,SKLC,SKMD,EFY,EFY,S,N,SALIDA,36
2025,12,SKLC,SKLC,SKMD,NSE,NSE,N,N,SALIDA,1
2025,12,SKLC,SKLC,SKMD,NSE,NSE,S,N,SALIDA,56
2025,12,SKLC,SKLC,SKMR,Estado,Estado,M,N,SALIDA,3
2025,12,SKLC,SKLC,SKNC,Estado,Estado,M,N,SALIDA,1
2025,12,SKLC,SKLC,SKRG,EFY,EFY,S,N,SALIDA,1
2025,12,SKLC,SKLC,SKRG,Estado,Estado,M,N,SALIDA,2
2025,12,SKLC,SKLC,SKRG,NSE,NSE,S,N,SALIDA,6
2025,12,SKLC,SKLC,SKSP,Estado,Estado,M,N,SALIDA,1
2025,12,SKLC,SKLC,SKUI,Estado,Estado,M,N,SALIDA,1
2025,12,SKLC,SKLC,ZZZZ,Estado,Estado,M,N,SALIDA,1
2025,12,SKLC,SKMD,SKLC,EFY,EFY,S,N,LLEGADA,37
2025,12,SKLC,SKMD,SKLC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLC,SKMD,SKLC,NSE,NSE,S,N,LLEGADA,62
2025,12,SKLC,SKMR,SKLC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLC,SKRG,SKLC,Estado,Estado,M,N,LLEGADA,4
2025,12,SKLC,SKRG,SKLC,NSE,NSE,S,N,LLEGADA,1
2025,12,SKLC,SKTI,SKLC,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLG,SKAS,SKLG,NSE,NSE,S,N,LLEGADA,4
2025,12,SKLG,SKBO,SKLG,Estado,Estado,M,N,LLEGADA,6
2025,12,SKLG,SKBO,SKLG,NSE,NSE,S,N,LLEGADA,6
2025,12,SKLG,SKFL,SKLG,NSE,NSE,S,N,LLEGADA,2
2025,12,SKLG,SKLG,SKAS,NSE,NSE,S,N,SALIDA,5
2025,12,SKLG,SKLG,SKBO,Estado,Estado,M,N,SALIDA,4
2025,12,SKLG,SKLG,SKBO,NSE,NSE,S,N,SALIDA,6
2025,12,SKLG,SKLG,SKFL,NSE,NSE,S,N,SALIDA,2
2025,12,SKLG,SKLG,SKLT,Estado,Estado,M,N,SALIDA,1
2025,12,SKLG,SKLG,SKNV,1CP,1CP,N,N,SALIDA,1
2025,12,SKLP,SKLP,SKLT,NSE,1EH,S,N,SALIDA,2
2025,12,SKLP,SKLT,SKLP,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLP,SKLT,SKLP,NSE,1EH,S,N,LLEGADA,7
2025,12,SKLR,AFIL,SKLR,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLR,SKBO,SKLR,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLR,SKFL,SKLR,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLR,SKLR,SKFL,Estado,Estado,M,N,SALIDA,1
2025,12,SKLR,SKLR,SKLR,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLR,SKLR,SKLR,Estado,Estado,M,N,SALIDA,1
2025,12,SKLR,SKLR,SKNV,Estado,Estado,M,N,SALIDA,1
2025,12,SKLR,SKLR,SKTI,Estado,Estado,M,N,SALIDA,2
2025,12,SKLR,SKNA,SKLR,Estado,Estado,M,N,LLEGADA,2
2025,12,SKLR,SKSJ,SKLR,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLR,SKTI,SKLR,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLR,SKTQ,SKLR,Estado,Estado,M,N,LLEGADA,3
2025,12,SKLR,ZZZZ,SKLR,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLT,MPTO,SKLT,KRE,KRE,S,I,LLEGADA,1
2025,12,SKLT,SBCG,SKLT,Estado,Estado,M,I,LLEGADA,1
2025,12,SKLT,SKAP,SKLT,Estado,Estado,M,N,LLEGADA,5
2025,12,SKLT,SKBO,SKLT,ACL,ACL,N,N,LLEGADA,9
2025,12,SKLT,SKBO,SKLT,ARE,ARE,S,N,LLEGADA,29
2025,12,SKLT,SKBO,SKLT,AVA,AVA,S,N,LLEGADA,31
2025,12,SKLT,SKBO,SKLT,AVA,AVR,S,N,LLEGADA,5
2025,12,SKLT,SKBO,SKLT,KRE,KRE,N,N,LLEGADA,14
2025,12,SKLT,SKBO,SKLT,NSE,1EH,S,N,LLEGADA,1
2025,12,SKLT,SKHZ,SKLT,Estado,Estado,M,N,LLEGADA,2
2025,12,SKLT,SKHZ,SKLT,NSE,1EH,S,N,LLEGADA,6
2025,12,SKLT,SKLG,SKLT,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLT,SKLP,SKLT,NSE,1EH,S,N,LLEGADA,2
2025,12,SKLT,SKLT,SBCG,Estado,Estado,M,I,SALIDA,1
2025,12,SKLT,SKLT,SKBO,ACL,ACL,N,N,SALIDA,8
2025,12,SKLT,SKLT,SKBO,ARE,ARE,S,N,SALIDA,27
2025,12,SKLT,SKLT,SKBO,AVA,AVA,S,N,SALIDA,31
2025,12,SKLT,SKLT,SKBO,AVA,AVR,S,N,SALIDA,5
2025,12,SKLT,SKLT,SKBO,Estado,Estado,M,N,SALIDA,4
2025,12,SKLT,SKLT,SKBO,KRE,KRE,N,N,SALIDA,13
2025,12,SKLT,SKLT,SKBO,NSE,1EH,S,N,SALIDA,1
2025,12,SKLT,SKLT,SKHZ,Estado,Estado,M,N,SALIDA,2
2025,12,SKLT,SKLT,SKHZ,NSE,1EH,S,N,SALIDA,5
2025,12,SKLT,SKLT,SKLP,Estado,Estado,M,N,SALIDA,1
2025,12,SKLT,SKLT,SKLP,NSE,1EH,S,N,SALIDA,7
2025,12,SKLT,SKLT,SKLT,Estado,Estado,M,N,LLEGADA,6
2025,12,SKLT,SKLT,SKLT,Estado,Estado,M,N,SALIDA,6
2025,12,SKLT,SKLT,SKPQ,Estado,Estado,M,N,SALIDA,1
2025,12,SKLT,SKLT,SKRA,Estado,Estado,M,N,SALIDA,4
2025,12,SKLT,SKLT,SKRA,NSE,1EH,S,N,SALIDA,5
2025,12,SKLT,SKMU,SKLT,Estado,Estado,M,N,LLEGADA,1
2025,12,SKLT,SKRA,SKLT,Estado,Estado,M,N,LLEGADA,4
2025,12,SKLT,SKRA,SKLT,NSE,1EH,S,N,LLEGADA,5
2025,12,SKLT,SKYP,SKLT,Estado,Estado,M,N,LLEGADA,1
